url,article_text
https://news.detik.com/berita/d-6769449/polres-bogor-soal-kecelakaan-maut-motor-vs-angkot-sopir-diduga-lalai,"Tabrakan angkutan kota (angkot) dengan sepeda motor hingga menewaskan pengendara motor terjadi di Jalan Raya Ciapus, Tamansari, Kabupaten Bogor, Jawa Barat. Polisi mendugakecelakaankarena kelalaian sopir angkot. ""Berdasarkan keterangan saksi-saksi di tempat kejadian perkara (TKP), patut diduga terdapat kelalaian pengemudi kendaraan angkot. Diketahui pada saat berkendara tidak dalam konsentrasi penuh, dan bergerak ke kanan jalan sehingga terjadi kecelakaan lalu lintas,"" kata Kanit Gakkum Satlantas Polres Bogor, Ipda Angga Nugraha, dalam keterangannya kepadadetikcom, Selasa (13/6/2023). Angga mengatakan peristiwakecelakaanmaut itu berawal saat angkot melaju dari arah Tamansari menuju Ciomas. Di lokasi kejadian, jalan menikung ke kiri. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT ""Angkot bergerak ke kanan jalan. Pada saat bersamaan, dari arah berlawanan datang kendaraan sepeda motor"" ujarnya. Kemudian terjadi tabrakan antara angkot dan motor tersebut. Angkot diketahui juga menabrak tembok rumah milik warga. ""Korban meninggal dunia mengalami luka di dada dan hidung,"" jelasnya. Sebelumnya,kecelakaanmelibatkan angkot dengan sepeda motor hingga menewaskan pemotor terjadi di Jalan Raya Ciapus, Tamansari, Kabupaten Bogor, Jawa Barat. Saksi di lokasi kejadian bernama Setiawan menceritakan detik-detik peristiwa nahas tersebut. ""Kronologinya sekitar jam 01.00 WIB pagi Angkot 08 Citeureup datang dengan kecepatan kencang dan ugal-ugalan datang dari arah atas Jalan Ciapus Tamansari,"" kata Setiawan kepadadetikcom, Senin (12/6). Kemudian angkot tersebut menabrak pengendara motor hingga terpental. Angkot juga disebut menabrak rumah warga hingga rusak. ""Angkot menabrak pengendara motor hingga terpental, dan angkot juga menabrak rumah warga hingga rusak parah,"" tuturnya."
https://news.detik.com/berita/d-6763377/5-mobil-kecelakaan-di-tol-wiyoto-wiyono-km-3-arah-cawang,"Kecelakaan beruntunterjadi di Tol Ir Wiyoto Wiyono ruas Jatinegara arah Cawang. Kecelakaan beruntun melibatkan lima mobil. Dilihat di akun Twitter Traffic Management Center (TMC) Polda Metro Jaya, @TMCPoldaMetro, dilaporkan kecelakaan terjadi di Tol Wiyoto Wiyono Km 3 arah Cawang pada Jumat (9/6/2023) pukul 10.11 WIB. Tidak ada korban jiwa dalam peristiwa tersebut. ""Terjadi kecelakaan tabrakan beruntun 5 mobil di Tol Wiyoto Wiyono Jatinegara arah Cawang Km 03. Tidak ada korban jiwa,""cuit TMC Polda Metro Jaya. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Petugas tengah melakukan penanganan di lokasi. Dari foto yang diunggah, tampak kendaraan yang terlibat kecelakaan mengalami kerusakan. Mobil-mobil yang mengalami kecelakaan mengalami kaca pecah hingga bodi ringsek di bagian depan dan belakang. Tampak mobil derek juga sudah ada di lokasi untuk mengevakuasi mobil yang mengalami kecelakaan. ""Kecelakaan sudah dalam penanganan petugas Polri dan PT CMNP,"" imbuhnya."
https://news.detik.com/berita/d-7410954/sopir-mengantuk-truk-seruduk-xpander-hingga-rumah-makan-di-bekasi,"Kecelakaanmelibatkan 2 unit truk dengan mobil Mitsubishi Xpander di Jalan Raya Sultan Agung, Medan Satria, Kota Bekasi. Truk pemicu kecelakaan juga menyeruduk bengkel ketok magic dan rumah makan hingga hancur. Kanit Laka Satlantas Polres Metro Bekasi Kota Iptu Wandi Suwandhi mengatakan peristiwa terjadi pada Kamis (27/6/2024), pukul 00.20 WIB. Mulanya truk trailer yang dikemudikan SPD melaju dari arah Kranji menuju Pondok Ungu. Sesampai di lokasi, truk tersebut oleng hingga menyeruduk truk lain yang tengah berhenti. Diduga tabrakan terjadi karenasopir truk trailer mengantuk. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT ""Karena pengemudi truk trailer sedang dalam keadaan mengantuk, sehingga oleng lalu terjadi benturan antara bagian samping sebelah kiri peti kemas truk trailer dengan bagian belakang kanan kendaraan truk boks yang sedang berhenti di sisi kiri,"" kata Suwandhi dalam keterangannya, Kamis (27/6). Truk boks tersebut lantas terdorong hingga menabrak bengkel ketok magic, rumah makan, dan satu unit mobil Xpander yang ada lokasi kejadian. ""Trik boks terdorong lalu membentur bangunan rumah las ketok magic dan bangunan rumah ayam bakar. Lalu di bagian samping kanan trik trailer berbenturan dengan bagian samping kiri Xpander,"" ujarnya. Tidak ada korban jiwaataupun luka akibat kecelakaan ini. Saat ini peristiwa tersebut sudah ditangani pihak kepolisian."
https://news.detik.com/berita/d-6891423/ini-alasan-pemotor-lawan-arah-ditabrak-truk-tak-dapat-santunan,"Jasa Raharja menyampaikan prihatin ataskecelakaan truk vs tujuh pemotor yang lawan arahdi Lenteng Agung, Jakarta Selatan (Jaksel). Namun Jasa Raharja menyatakan para korban yakni pemotor tak layak mendapat santunan. ""Jika merujuk pada UU Nomor 34/1964 juncto PP Nomor 18/1965, bahwa bagi pengemudi atau pengendara yang mengalami kecelakaan dan merupakan penyebab terjadinya tabrakan dua atau lebih kendaraan bermotor, maka Jasa Raharja tidak menjamin,"" ucap Direktur Utama Jasa Raharja Rivan A Purwantono dalam keterangan tertulis, Rabu (23/8/2023). Berikut dasar aturan layak atau tidaknya korban kecelakaan lalu lintas mendapatkan santunan dari Jasa Raharja: ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Pasal 4 ayat (1)Yang mendapatkan jaminan berdasarkan Undang-undang ini ialah mereka yang berada di jalan di luar alat angkutan yang menyebabkan kecelakaan. Namun demikian, bila si korban ini telah dapat jaminan berdasarkan Undang-undang tentang Dana Pertanggungan Wajib Kecelakaan Penumpang Nomor 33 tahun 1964, maka jaminan hanya diberikan satu kali, yaitu oleh dana pertanggungan wajib kecelakaan penumpang yang dimaksud dalam Undang-undang tersebut Pasal 10Jaminan Bagi Korban/Ahli-Waris Kecelakaan Lalu Lintas Jalan (1) Setiap orang yang berada di luar alat angkutan lalu-lintas jalan yang menimbulkan kecelakaan, yang menjadi korban akibat kecelakaan dari penggunaan alat angkutan lalu-lintas jalan tersebut sebagai demikian, diberi hak atas suatu pembayaran dari Dana Kecelakaan Lalu-lintas Jalan, kecuali dalam hal-hal yang tercantum dalam pasal 13. Pasal 13Hak atas pembayaran Dana seperti termaksud pada pasal 10 di atas dinyatakan tidak ada, dalam hal-hal sebagai berikut: Simak selengkapnya kecelakaan yang tidak mendapat santunan Jasa Raharja di halaman berikutnya.  Simak Video: Nah Loh! Pemotor Bandel Lawan Arah di Lenteng Agung Keciduk ETLE"
https://news.detik.com/berita/d-6890809/bandel-masih-ada-saja-motor-lawan-arah-di-tkp-kecelakaan-lenteng-agung,"Kecelakaan melibatkan truk danpemotor yang lawan arusterjadi di Lenteng Agung, Jakarta Selatan (Jaksel). Usai kejadian itu, masih ada saja pemotor yang melawan arah. Pantauandetikcomdi lokasi, Rabu (23/8/2023) pukul 08.33 WIB, terlihat pemotor melintas melawan arah dari arah Depok di Jalan Lenteng Agung. Beberapa pemotor terlihat masih membandel meski di lokasi tersebut sudah ada kejadian kecelakaan lalu lintas. Pemotor yang melawan arah melintas dengan kecepatan rendah. Namun ada jugapemotor yang melawan arahmelintas di atas trotoar. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Kecelakaan ini terjadi pada Selasa (22/8) pagi, tepatnya pukul 07.00 WIB. Mulanya truk melaju ke arah Kota Depok. Polisi menyebut para pemotor yang terlibat kecelakaan diduga melawan arah. Hal itu didapatkan dari dari keterangan saksi mata. ""Info awal dari saksi betul (pemotor lawan arah). Ini kan lawan arah motornya kalau informasi dari korban dan saksi di lapangan,"" kata Kasat Lantas Polres Metro Jakarta Selatan Kompol Bayu Marfiando saat dihubungi, Selasa (22/8). Kemudian ada beberapa pengendara motor di ruas jalan yang sama, sedangmengemudi dengan melawan arah. Akhirnya tabrakan tak terhindarkan. ""Tepatnya di depan Halte Wijaya Kusuma bertabrakan dengan beberapa kendaraan sepeda motor (dalam pencarian) yang melaju melawan arah,"" terang Bayu. Akibat kejadian itu, 5 korban terluka. Tiga di antaranya luka berat."
https://news.detik.com/berita/d-7398599/sopir-truk-bantah-seret-porsche-sampai-150-meter-risiko-kalau-langsung-rem,"SedanPorsche Caymansempat tersangkut di kolong truk muatan 35 ton sagu sejauh 150 meter setelah insiden kecelakaan. Alam (35) menegaskan truknya tak sengaja menyeret kendaraan korban 150 meter. Dia mengatakan sedang menghentikan truknya secara perlahan dan mencari lokasi aman. Menurutnya, ada risiko lain jika truknya langsung dipaksa berhenti. ""Iya mau berhenti perlahan. Saya nggak bisa langsung mencoba berhenti, langsunggitu tuhnggak bisa karena risikonya lebih besar lagi malahan. Sayaminggir nyariposisi yang pas biar nggakngeganggujalan,"" kata Alam saat ditemuidetikcomdi Subdit Gakkum DitlantasPolda Metro Jaya, Jakarta, Rabu (19/6/2024). ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Saat ditemuidetikcom, tak terlihat luka ringan ataupun luka parah yang diterima Alam. Ia juga mengatakan tidak menyetir dalam keadaan mengantuk saat kejadian. Lantaran, menurut dia, sebelumnya sudah sempat beristirahat di pom bensin untuk kemudian melanjutkan perjalanan. Alam juga membantah kabur setelah truk yang dikemudikannya ditabrak sedan Porsche Cayman. Dia mengatakan terus melajukan truknya agar sedan terlepas dari kolong belakang truknya.  Alam menegaskan dia tak berupaya melarikan diri saat menjalankan truknya setelah sadar terjadi kecelakaan. Menurut dia, penumpang perempuan yang selamat itu salah paham saat dia melajukan truk dengan maksud sedan Porsche Cayman bisa terlepas dari bawah truk. ""Saya nggak kabur, sayapengen ngelepasinantara (mobil) pribadi dengan mobil saya, karena dia (Porsche) posisinya masukgini lho, dalambener,udahlebih dari setengah dari mobil dia. Terus mereka suruh setop, saya turun lagi,"" tegas Alam. Alam mengaku insiden kecelakaan tak membuatnya ketakutan untuk kembali mengemudikan truk. Dia mengaku hanya merasa kaget saat terjadinya kecelakaan. ""Kalau namanya syok, nampaknya syok di saat itu aja tabrakan. Kita nggak kapok, nggak mikir nggak usah nyupir lagi, ya maaf ngomong 'anak istri kita makan apa?', gitu lho. Malah kita nyari nafkah di sini,"" tutur Alam. ""Kadang-kadang kalau ngeliat anak ugal-ugalan bawa mobil nih ya tolong lah gitu sayangi nyawa. Boleh kebut-kebutan tapi ada aturannya. Kita kontrol lah, gitu iya kan, maksud saya ini nih patahnya besi, gini aja udah ngebunuh orang,"" imbuhnya. Kecelakaan sedan Porsche menabrak truk terjadi dini hari tadi sekitar 01.40 WIB di Km 5+200 B sebelum GT Kuningan 2, Jakarta. Porsche sempat terseret sejauh 150 meter sebelum akhirnya sopir menyadari dan menepikan truknya. Simak berita selengkapnya di halaman selanjutnya."
https://news.detik.com/berita/d-7136707/tabrakan-beruntun-truk-dan-4-mobil-di-tol-janger-dipicu-sopir-mengantuk,"Kecelakaan beruntunmelibatkan lima kendaraan terjadi di Tol Jakarta-Tangerang Km 10 siang tadi. Satu unitdump truckmenabrak empat kendaraan di depannya hingga ringsek. Dalam video yang beredar seperti dilihatdetikcom, Kamis (11/1/2024), terlihat kelima kendaraan berada di lajur 4. Tampak kelima kendaraan tersebut rusak dan ringsek setelah ditabrakdump truck. Kanit Laka Satlantas Polres Metro Tangerang Kota AKP Badruzzaman mengatakan peristiwa tersebut terjadi pada Kamis (11/1/2024) pukul 13.00 WIB. Kelima kendaraan tengah melaju ke arah Jakarta. Setibanya di lokasi,dump truckyang dikemudikan pria bernama Saroni menabrak empat kendaraan di depannya. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT ""Setibanya di TKP, saat itu jalan padat. Keempat kendaraan 1, 2, 3, dan 4 mengurangi kecepatan serta posisi aman. Kemudian datangkendaraandump truck,"" kata Badruzzaman saat dihubungi, Kamis (11/1/2024). Berdasarkan pengakuan pengemudi truk, dirinya mengantuk hingga akhirnya terlibat kecelakaan. Beruntung, tidak ada korban dalam kecelakaan yang terjadi. ""Menurut pengakuan,pengemudi mengantuksehingga menabrak kendaraan yang di depannya. Posisi akhir di lajur 3 dan lajur 4 menghadap ke timur dan ke barat. Korban nihil,"" ujarnya. Saat ini kasus tersebut masih diselidiki pihak kepolisian. Kendaraan yang terlibat kecelakaan sudah diamankan.  Lihat juga Video 'Korban Tewas Pajero Tabrak Pembatas Tol Palindra Ternyata Caleg PPP':"
https://news.detik.com/berita/d-7227044/cerita-nini-pernah-naik-taksi-rp-250-ribu-imbas-krl-green-line-tertahan,"Beragam cerita dari penggunaKRLrelasi Tanah Abang-Rangkasbitung karena beberapa kali perjalanan kereta mengalami gangguan. Pengguna terpaksa keluar dari peron dan memilih naik taksi karena kereta tertahan imbas pohon tumbang. KRL relasi Tanah Abang-Rangkasbitung kerap disebutgreen linekarena warnanya pada peta perjalanan berwarna hijau. Dalam beberapa waktu terakhir, perjalanan KRL Green Line mengalami sejumlah gangguan akibat pohon tumbang, anjlok, hingga kecelakaan. Salah satu pengguna bernama Nini (55), karyawan sebuah bank di Jakarta Pusat, harus rela merogoh kocek gara-gara gagal naik KRL ke Sudimara, Tangerang, Banten. Nini pulang ke rumah menggunakan jasa taksi dan membayar Rp 250 ribu, alih-alih menggunakan KRL yang biasanya hanya membayar Rp 3.500. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Peristiwa ini dialami Nini pada Jumat (1/3) pekan lalu.KRLrelasi Rangkasbitung tertahan akibat pohon tumbang di antara Stasiun Pondokranji-Kebayoran. Awalnya, Nini masih berharap bisa pulang ke rumahnya pakai KRL. Ia pun menunggu di peron Stasiun Tanah Abang. Namun setelah sekitar satu jam, Nini merasa frustrasi dan memutuskan balik kanan dari stasiun. Dia pun berangkat ke kawasan Sudirman karena tahu anaknya yang bekerja di sana belum pulang.  ""Saya ajak anak saya, karena dia kerja di sana. Saya bilang kalau kereta ke arah Rangkasbitung lagiketahan.Jadi kami pulang bareng,"" kata Nini saat ditemuidetikcomdi Stasiun Tanah Abang, Selasa (5/3/2024). ""Ya mau bagaimana lagi, posisi sudah malam itu, saya bingung, sudahnunggulama. Ya sudah saya balik kanan dari stasiun, terus naik taksi, habis Rp 250 ribu,"" sambungnya. Meski begitu, Nini masih bersyukur bisa naik taksi. Dengan pulang secepatnya, dia berharap bisa istirahat lebih cepat, toh besoknya, Sabtu, hari libur bagi Nini. ""Alhamdulillahnya juga besoknya Sabtu, saya libur, jadi bisa istirahat. Ibu sudah tua, mau pensiun bentar lagi, bisa susah kalau besoknya masuk kerja,"" ungkapnya. KRL relasi Rangkasbitung bukan kali pertama mengalami keterlambatan menjemput penumpang. Dalam beberapa bulan ini sudah ada sejumlah kasus yang membuat KRL relasi Tanah Abang-Rangkasbitung terlambat, dari tersangkut kawatspring bed, tabrakan dengan mobil, KRL anjlok, pohon tumbang, hingga termutakhir gangguan rel. Seorang petugas satpam di Stasiun Tanah Abang, Rijal, mengaku selalu kewalahan jika ada KRL terlambat datang ke stasiun Tanah Abang. Pasalnya, imbas keterlambatan membuat penumpang menumpuk dan sulit diatur. ""Petugas keamanan sempat kewalahan buatngaturorang-orang di sekitar peron. Kejadian bukan yang pertama kali, jadi antisipasi sudah lebih cepat untuknahanpenumpang di atas. Saya cuma takut terjadi sesuatu yang tidak diinginkan kalau pas situasi kayak tadi,"" kata Rijal. Adapun Bayu (34), seorang sopir yang hendak pulang ke Rangkasbitung, pernah tertahan gara-gara KRL terlambat. Waktunya, sama seperti Nini pada Jumat (1/3) kemarin, bedanya Bayu mau menunggu sampai kereta normal lagi. ""Pernahketahanwaktu mau ke Rangkas, tapi saya waktu itu nggak tahu ada masalah apa. Sayanunggu ajadi atas, kebetulan waktu itu memang pas baru masuk ke stasiun, terus ada pengumuman kalau kereta yang ke arah rumah saya bakal telat,"" ungkap Bayu. Sebelumnya, perjalanan KRL jalurgreen linekembali mengalami gangguan. Perjalanan KRL jalur Tanah Abang-Rangkasbitung terganggu akibat masalah pada rel. Masalah ini terjadi pada rel di antara Stasiun Sudimara-Kebayoran. ""Terdapat perbaikan rel di antara Stasiun Sudimara-Kebayoran,"" tulis @CommuterLine, Selasa (5/3)."
https://news.detik.com/berita/d-7432405/semua-lajur-arah-jakarta-di-tol-cipularang-tertutup-imbas-tabrakan-beruntun,"Kecelakaan beruntun terjadi diTol CipularangKm 86 arah Jakarta. Kecelakaan itu menyebabkan seluruh lajur tertutup. Akun X Jasa Marga menginformasikan pengendara diimbau menggunakan jalur alternatif. Pengendara di Tol Cipularang diimbau keluar di Cikamuning. ""16.04 WIB #Tol_Purbaleunyi HATI-HATI di Jatiluhur KM 85+600 arah Jakarta, ada penanganan kecelakaan menutup seluruh lajur, Gunakan Jalur Alternatif KELUAR CIKUMUNING,"" demikian cuit akun Jasa Marga, dilihat, Rabu (10/7/2024). ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Belum ada informasi lebih lanjut terkait jumlah kendaraan yang terlibat kecelakaan. Termasuk adanya informasi soal korban. Berdasarkan video yang beredar. Terlihat ada satu bus yang terlibat kecelakaan. Bagian depan bus tersebut rusak parah.  Adapun mobil mini bus yang terguling serta dua mobil terjepit antara bus dan pembatas jalan."
https://news.detik.com/berita/d-7487292/jembatan-di-sumsel-ambruk-usai-ditabrak-kapal-tongkang-batu-bara,"Jembatan Lalan di Kecamatan Lalan, Musi Banyuasin, Sumatera Selatan (Sumsel), ambruk diduga ditabrak tongkang batu bara. Bagian tengah jembatan roboh setelah ditabrak tongkang. Akibatnya, akses warga dari Lalan menuju Sungai Lilin pun terganggu. ""Iya jembatan penghubung Kecamatan Lalan dan Sungai Lilin ambruk karena ditabrak tongkang batu bara,"" ujar Kepala BPBD Muba Pathi Riduan dilansirdetikSumbagsel, Selasa (13/8/2024). Ia menyebut insiden tabrakan itu terjadi pada Senin (12/8) malam sekitar pukul 21.00 WIB. Imbas tabrakan tongkang itu, tak lama kemudian jembatan ambruk. Beberapa tim dari Dishub, PU, BPBD, serta Basarnas kepolisian dan Pol Airud sedang menuju lokasi lakukan penanganan. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT    Sebelumnya, jembatan ini pernah ditabrak tongkang bermuatan tanah. Belum sempat dilakukan perbaikan, tongkang batu bara menabrak jembatan senilai Rp 135 miliar ini kembali. ""Sekitar sebulan lalu jembatan ini pernah ditabrak ponton tanah, belum sempat diperbaiki kena tabrak lagi,"" ungkapnya. Pathi menambahkan beberapa personel yang sudah tiba nantinya akan melakukan pengecekan di lapangan. Seperti dari Dishub, PU, BPBD, Basarnas, kepolisian, dan Pol Airud. Beberapa masih menuju lokasi untuk lakukan penanganan. ""Dari informasi yang beredar ada beberapa orang dan kendaraan yang terjatuh ke sungai,"" katanya. Baca berita selengkapnyadi sini."
https://news.detik.com/berita/d-7427025/warga-dengar-suara-seperti-mobil-tabrakan-saat-tebing-tol-di-bintaro-longsor,"Tebing tol di dekat Jalan Mulia Bhakti, Kelurahan Bintaro, Pesanggrahan, Jakarta Selatan (Jaksel), longsor setelah diguyur hujan deras. Warga mendengar suara seperti mobil tabrakan saat tebing tol itu longsor. Hal itu diungkapkan oleh warga bernama Safuddin, yang bekerja di toko ban dekat lokasi tebing longsor. Awalnya, dia sedang berteduh karena cuaca sedang hujan deras. Dia melihat ke arah tebing yang kondisinya tampak banyak rembesan air. ""Waktu saya ambil rokok,kedengeran tuh krek krek,seremlah, kayak mobil tabrakan, kencenggitu,gurubrak, oh ternyata longsor. Sebelumnya, ada air dulu yangngerembes, kan itu airngalirdi atas, tapi nggakketampung. Mungkin itu,"" kata Safuddin saat ditemui di lokasi, Minggu (7/7/2024). ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Posisi toko ban Safuddin berada tepat di seberang tebing atau jaraknya hanya sekitar 4 meter. Safuddin beruntung tidak sedang berada di bawah tebing itu, padahal biasanya dia bekerja hanya sekitar 2 meter dari tebing. ""Tanahnyaajasampai sini (toko ban), sampai depan rumah. Ada mobil yang kena dua, tapiudahbisa dievakuasi,"" ucapnya. Selain itu, Safuddin menyebutkan area di bawah tebing biasanya dipakai parkir kendaraan warga atau mahasiswa yang kuliah di Universitas Prof Dr Moestopo. ""Kalau hari biasa suka dipakai mahasiswa parkir, atau ada yang dagang. Tapi orang-orang siniudahwanti-wanti buat nggakdeket-deketsana. Kejadian juga,"" ujar Safuddin. Seperti diketahui, longsor terjadi karena dinding penahan tanahsegmental retaining wall(SRW) di akses keluar Veteran Ruas Tol JORR W2S tak mampu menahan rembesan air. Insiden longsor terjadi pada Sabtu (6/7), pukul 13.20 WIB. Lihat juga Video: Kondisi Terkini Seusai Tebing Tol Bintaro Longsor"
https://news.detik.com/berita/d-7257683/mobil-tertabrak-ka-di-pelintasan-sebidang-di-bekasi-timur,"Satu unitmobil tertabrak kereta api(KA) di Bekasi Timur, Kota Bekasi, Jawa Barat (Jabar). Mobil tersebut tertabrak di pelintasan sebidang. Dalam video yang beredar, tampak mobil tersebut mengalami kerusakan cukup parah pada bagian kap mesin. Terlihat warga mendatangi lokasi untuk melihat imbas kecelakaan itu. Mobil tersebut tertabrak kereta jarak jauh di daerah Bekasi Timur. Kecelakaan mobil dengan KA itu sempat membuat perjalanan kereta rel listrik (KRL) terganggu. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT ""KA 236 Airlangga (Pasar Senen-Surabaya Pasar Turi) tertemper kendaraan mobil di antara Stasiun Bekasi-Tambun. Saat ini perjalanan Commuter Line mengalami pergantian jalur. Kami mohon maaf atas ketidaknyamanannya,"" demikian keterangan PT KAI Commuter Indonesia (KCI) di akun X (Twitter) @CommuterLine, Sabtu (23/3/2024). Kecelakaan itu disebut terjadi di pelintasan sebidang di daerah Bulak Kapal, Bekasi Timur. Dalam video, terlihat mobil yang dalam kondisi rusak itu sudah berada di tepi rel. Informasi kecelakaan itu disampaikan KCI sekitar pukul 13.06 WIB. KCI sempat menerapkan rekayasa pola operasi KRL. Berikut 2 rekayasa pola yang diterapkan KCI setelah terjadinya tabrakan mobil dan KA Airlangga: - KA 5078 (Angke-Tambun) perjalanan hanya hanya sampai Stasiun Bekasi.- KA 5553 (Tambun-Kampung Bandan) perjalanan KA berjalan Bekasi-Kampung Bandan. Sekitar pukul 14.03 WIB, KCI menginformasikan kendaraan yang terlibat kecelakaan sudah dievakuasi. KCI melaporkan perjalanan KRL sudah normal. ""Info lanjut, KA 236 Airlangga (Pasar Senen-Surabaya Pasar Turi) tertemper kendaraan mobil di antara Stasiun Bekasi-Tambun telah selesai evakuasi. Saat ini perjalanan Commuter Line normal kembali,"" katanya."
https://news.detik.com/berita/d-7031853/hilang-nyawa-pedagang-di-jalan-pramuka-ditabrak-pengemudi-calya,"Pedagang berinisial RL mengayuh becak gerobaknya di jalur cepat Jalan Pramuka, Cempaka Putih, Jakarta Pusat (Jakpus) subuh tadi. Dia melaju dari arah barat ke timur di Jalan Pramuka wilayah Cempaka Putih. Tiba-tiba sebuah mobil Toyota Calya berwarna putih dengan nomor polisi B-2374-TZY menabraknya. RL tewas dalam kecelakaan tersebut. ""Kendaraan Toyota Calya yang dikemudikan DSW (39),"" kata Kasat Lantas Polres Metro Jakpus Kompol Gomos Simamora dalam keterangannya, Sabtu (11/11/2023). ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Kecelakaantersebut terjadi sekitar pukul 04.30 WIB. Polisi langsung mendatangi lokasi usai menerima laporan. Pada cuitan TMC Polda Metro Jaya di akun X (Twitter), disebutkan lokasi kecelakaan tepatnya di depan GIS Tanah Tinggi. Dalam foto yang diunggah oleh TMC Polda Metro Jaya, terlihat gerobak sudah tergeletak di jalan dengan posisi miring. Sejumlah benda sudah berhamburan dari gerobak ke aspal jalan. Seorang petugas kepolisian sudah berada di lokasi. Petugas tersebut menanganikecelakaanmembawa catatan kertas. Derek juga sudah ada dilokasi untuk mengevakuasi. ""Korban satu orang pedagang tutup usia dan kecelakaan sudah dalam penanganan petugas laka lantas Jakpus,"" tulis akun X TMC Polda Metro Jaya. Pedagang Tewas dengan Luka di Kepala AKBP Gomos mengatakan akibat tabrakan tersebut, pedagang berinisial RL mengalami luka di bagian kepala. Selain itu terdapat juga luka di tangan sebelah kanan korban. ""Pengayuh becak gerobak Saudara RL mengalami luka pada bagian kepala dan tangan kanan, meninggal dunia di TKP (tempat kejadian perkara),"" jelas Gomos. Jenazah korban dievakuasi ke RS Cipto Mangunkusumo setelah kejadian. Kasuskecelakaanini masih dalam tahap penyelidikan. Simak selengkapnya di halaman berikutnya."
https://news.detik.com/berita/d-7415177/5-fakta-tabrakan-maut-di-tol-aceh-tewaskan-bumil-dan-janinnya,"Seorang ibu hamil beserta janin yang dikandungnya meninggal dunia dalamkecelakaandi ruas jalan Gerbang Tol Indrapuri Km 38, Kabupaten Aceh Besar. Kecelakaan maut ini melibatkan Honda Freed dan mobil Mitsubishi. Diketahui, Honda Freed mengalami pecah ban hingga menabrak mobil Mitsubishi yang berada di pinggir jalan tol tersebut. Berikut informasinya. Kecelakaan maut terjadi pada Jumat (28/6/2024) sekitar pukul 16.45 WIB di jalan Gerbang Tol Indrapuri-Gerbang Tol Seulimum Km 38, Aceh Besar. Awalnya, sebuah mobil Honda Freed melaju dari arah Gerbang Tol Indrapuri menuju Gerbang Tol Seulimeum dengan kecepatan tinggi. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT ""Honda Freed BL-1741-LV melaju dari arah Gerbang Tol Indrapuri menuju Gerbang Tol Seulimeum sedangkan Mitsubishi L 300 berhenti di bahu jalan samping kiri dari arah Gerbang Tol Indrapuri menuju Seulimeum,"" kata Dirlantas Polda Aceh Kombes M Iqbal Alqudusy dalam keterangan kepada wartawan, Sabtu (29/6/2024). Iqbal mengatakan mobil Mitsubishi tersebut merupakan kendaraan pekerja tol. Penumpang di mobil tersebut sedang dalam kegiatan pengecekan dan pemeliharaan rumput tol. Saat tiba di Km 38 Tol Indrapuri, mobil Honda Freed mengalami pecah ban. Mobil lalu oleng ke kiri hingga menghantam Mitsubishi yang berada di pinggir jalan. ""Setibanya di TKP di duga Mopen Honda Freed melaju dengan kecepatan tinggi kemudian mengalami pecah ban bagian belakang sebelah kiri sehingga Honda Freed hilang kendali dan menabrak Mobar Mitsubishi L 300 yang berhenti di bahu jalan tersebut,"" katanya.  Hantaman keras dari Honda Fred membuat mobil Mitsubishi terpental dan mengenai dua pekerja jalan tol yang berada di dekat kendaraan tersebut. Iqbal mengatakan sebanyak empat orang meninggal dunia akibat kecelakaan tersebut. ""Korban meninggal dunia menjadi 4 orang,"" katanya. Empat orang meninggal dunia itu terdiri dari pekerja jalan tol yang merupakan pengemudi Mitsubishi, sopir Honda Freed, dan istri sopir Honda Freed. Kecelakaan maut yang melibatkan mobil Honda Freed dan mobil Mitsubishi di Tol Aceh menewaskan seorang ibu hamil beserta janinnya. Ibu hamil tersebut merupakan istri dari sopir Honda Freed yang juga menjadi korban tewas. ""(Korban meninggal) pegawai tol, pengemudi Freed, istri pengemudi Freed, dan janin 7 bulan yang dikandung istri pengemudi,"" ujar Dirlantas Polda Aceh Kombes M Iqbal Alqudusy. Baca di halaman selanjutnya.  Lihat juga Video: Kereta Tabrak Bus di Slovakia, 5 Orang Tewas"
